Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4202206;Bombas fosseto;10;* Bombas fosseto * Matheus Antonelli de 10/02/2025 09:00 até 10/02/2025 13:00 * Limpeza de pescadores e substituição de sensor de nível superior que estava quebrado.;LIDER_FA;LIDER_FA;A;;LDS002;LPP001;1000-FABCE-PINPO;;CONF ENTE IMPR;ENTE CONF DMNV IMPA MOME NOLQ;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;09:00:00;10/02/2025;13:00:00;4,000;0,0;H;10/02/2025;10/02/2025;PM03;10338702;M2;1000;10/02/2025;07:24:07;10/02/2025;16:14:16;10/02/2025;07:24:07;10/02/2025;13:00:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;1061;QUEBRADA(O);ZPM-GER 1061;07:00:00;16:28:00;5,50;003;Reparação;0,00;60,32;;0031102902;PB2-81180;;;;;;;;Bombas fosseto;
4202207;Queimador Bioler;10;* Queimador Bioler * Matheus Antonelli de 10/02/2025 07:35 até 10/02/2025 09:00 * Lança com fuligem, feito limpeza.;LIDER_FA;LIDER_FA;A;;LDS002;LPP001;1000-FABCE-PINPO;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;07:35:00;10/02/2025;09:00:00;1,417;0,0;H;10/02/2025;10/02/2025;PM03;10338700;M2;1000;10/02/2025;07:12:32;10/02/2025;16:12:10;10/02/2025;07:12:32;10/02/2025;08:30:00;1,29;MSEN MSIM ORDA;2017;NÃO ACIONA;1073;SUJEIRA;ZPM-GER 1073;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81180;;;;;;;;Queimador Bioler;
4202208;Saiu fora eixos e refrência do robô;10;* Saiu fora eixos e refrência do robô * Anderson Santos de 10/02/2025 08:50 até 10/02/2025 11:10 * check point fora de posição , alinhado com gestão da área para que operadores não ajustem o zeramento dos eixos nem o programa de * limpeza . Solicitado visita técnica da TiEsse;LIDER_FA;LIDER_FA;A;;ROS006;ROS006;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;08:50:00;10/02/2025;11:10:00;2,333;0,0;H;10/02/2025;10/02/2025;PM03;10338706;M2;1000;10/02/2025;07:39:00;10/02/2025;15:52:53;10/02/2025;07:39:00;10/02/2025;11:10:00;0,00;MSEN MSIM ORDA;2007;DESALINHADA(O);306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Saiu fora eixos e refrência do robô;
4202209;parâmetros fora de medidas;10;* parâmetros fora de medidas * Luiz Meirelles de 10/02/2025 07:40 até 10/02/2025 12:58 * auxiliado técnico Felipe no ajuste das medidas do encosto e realizado troca da correia * Felipe Castro de 10/02/2025 08:45 até 10/02/2025 13:15 * foi trocado a correria do eixo X e calibrado encosto;LIDER_SL;LIDER_SL;E;;PVI033;PVI033;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF DMNV IMPA MOME NOLQ;AGLE;08/02/2025;08/02/2025;07/02/2025;07/02/2025;10/02/2025;07:40:00;10/02/2025;13:15:00;9,800;0,0;H;10/02/2025;11/02/2025;PM03;10338623;M2;1000;08/02/2025;03:37:25;11/02/2025;18:28:10;10/02/2025;07:00:00;10/02/2025;13:15:00;6,25;MSEN MSIM ORDA;2007;DESALINHADA(O);1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;5,50;003;Reparação;0,00;1.659,69;;0031102902;PB2-81230;;;;;;;;parâmetros fora de medidas;
4202210;Não está ligando;10;Não está ligando;LIDER_UT;LIDER_UT;C;;CLM051;;1000-FABCE-CORRE-CORR02;;IMPR LIB;LIB  IMPR NOLQ SCDM;AGLE;07/02/2025;07/02/2025;07/02/2025;07/02/2025;;00:00:00;;00:00:00;0,000;0,0;H;10/02/2025;07/02/2025;PM03;10338601;M2;1000;07/02/2025;18:14:47;;00:00:00;07/02/2025;18:14:47;;00:00:00;0,00;MSIM MSPR ORDA;;;;;;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-82140;;;;;;;;Não está ligando;
4202211;erro de posicionamento, problema no enco;10;* erro de posicionamento, problema no enco * Geferson Oliveira de 10/02/2025 09:30 até 10/02/2025 10:00 * ao chegar na máquina , equipamento não apresenta problema, foi acompanhado processo, verificado condições do encoder, equipamento * nesta ok;LIDER_SL;LIDER_SL;E;;PEX048;;1000-FABSL-SLPER-PEX048;;CONF ENTE IMPR;ENCE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;09:30:00;10/02/2025;10:00:00;0,500;0,0;H;10/02/2025;13/02/2025;PM03;10338711;M2;1000;10/02/2025;07:59:21;10/02/2025;18:59:13;10/02/2025;07:59:21;10/02/2025;11:42:00;0,00;MSEN MSIM ORDA;;;;;;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;erro de posicionamento, problema no enco;
4202212;Bomba não liga;10;* Bomba não liga * Joao Mattos de 10/02/2025 09:05 até 10/02/2025 10:30 * Problema encontrado: * Ao reniciar a máquina, percebeu-se que o check lista do sistema apresentava um erro em um dos seus tópicos * (Test PLC), * tendo esse erro, o equipamento não liberava o comando de ligar a bomba. * Solução: * Foi apagado um arquivo corrompido da * pasta Fenice que está localizada no disco C. O passo a passo para apagar esse arquivo, consta no manual da FCP003. * Imagens anexadas * na ordem.;LIDER_FA;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;09:05:00;10/02/2025;10:30:00;1,417;0,0;H;10/02/2025;10/02/2025;PM03;10338712;M2;1000;10/02/2025;08:05:11;10/02/2025;11:40:16;10/02/2025;08:05:11;10/02/2025;10:00:00;1,91;MSEN MSIM ORDA;2017;NÃO ACIONA;401;Falha no sistema elétrico;ZPM-APM 401;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Bomba não liga;
4202213;O eixo Z não está subindo;10;* O eixo Z não está subindo * Claudiomiro Silva de 10/02/2025 08:15 até 10/02/2025 08:30 * Verificado equipamento em funcionando normal,;LIDER_FA;LIDER_FA;F;;FRE006;FRE006;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;08:15:00;10/02/2025;08:30:00;0,250;0,0;H;10/02/2025;10/02/2025;PM03;10338715;M2;1000;10/02/2025;08:21:10;10/02/2025;16:51:55;10/02/2025;08:21:10;10/02/2025;08:30:00;0,15;MSEN MSIM ORDA;2017;NÃO ACIONA;303;Erro de chamado;ZPM-APF 303;07:00:00;16:28:00;2,54;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;O eixo Z não está subindo;
4202214;Alarme no eixo X;10;* Alarme no eixo X * Claudiomiro Silva de 10/02/2025 09:06 até 10/02/2025 13:05 * Desmontagem fuso eixo x , porca de aperto fuso com pouco aperto , acoplamento enconder fora de posição, realizado posicionamento, * aperto e geometria em andamento * Claudiomiro Silva de 10/02/2025 14:10 até 10/02/2025 15:05 * Realizado teste operacional , fechamento proteção , liberado equipamento;LIDER_FA;LIDER_FA;E;;TOR037;TOR037;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;09:06:00;10/02/2025;15:05:00;4,900;0,0;H;10/02/2025;10/02/2025;PM03;10338717;M2;1000;10/02/2025;08:48:42;10/02/2025;16:58:55;10/02/2025;08:48:42;10/02/2025;15:05:00;6,27;MSEN MSIM ORDA;2012;FOLGA;403;Falha no sistema mecânico ;Porca de aperto fuso;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Alarme no eixo X;
4202215;vazamento de oleo;10;* vazamento de oleo * Eriques Andreski de 10/02/2025 09:45 até 10/02/2025 13:00 * realizado limpeza na máquina e posteriormente em todo o piso ao redor da máquina pois avia muito óleo da mesma,  apos isso * verificado o nível do óleo da mesmo e identificado que avia necessidade de repor o mesmo foi colocado por volta de 15litros na * máquina;LIDER_FA;LIDER_FA;A;;PVI031;PVI031;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;09:45:00;10/02/2025;13:00:00;3,250;0,0;H;10/02/2025;10/02/2025;PM03;10338738;M2;1000;10/02/2025;09:46:13;11/02/2025;18:33:17;10/02/2025;09:46:13;10/02/2025;13:00:00;3,23;MSEN MSIM ORDA;2009;DESGASTADO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;vazamento de oleo;
4202216;barreira lado B não está recetando;10;* barreira lado B não está recetando * Anderson Santos de 10/02/2025 11:10 até 10/02/2025 13:00 * ajuste de posição da barreira de segurança transversal, revisão de aperto e limpeza;LIDER_FA;LIDER_FA;A;;ROS003;ROS003;1000-FABCE-ELSOL;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;10/02/2025;11:10:00;10/02/2025;14:30:00;2,333;0,0;H;10/02/2025;10/02/2025;PM03;10338728;M2;1000;10/02/2025;09:25:18;10/02/2025;15:57:48;10/02/2025;09:25:18;10/02/2025;14:00:00;4,58;MSEN MSIM ORDA;2008;DESARMADO;403;Falha no sistema mecânico ;desalinhado;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;barreira lado B não está recetando;
4202217;ventilador não está funcionando;10;ventilador não está funcionando;LIDER_UT;LIDER_UT;C;;CLM017;;1000-FABCE-CORRE-CORR12;;IMPR LIB;LIB  IMPR NOLQ SCDM;AGLE;10/02/2025;10/02/2025;10/02/2025;10/02/2025;;00:00:00;;00:00:00;0,000;0,0;H;10/02/2025;10/02/2025;PM03;10338741;M2;1000;10/02/2025;10:24:21;;00:00:00;10/02/2025;10:24:21;;00:00:00;0,00;MSIM MSPR ORDA;;;;;;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102901;PB2-82140;;;;;;;;ventilador não está funcionando;
4202219;Alarmes;10;* Alarmes * Eriques Andreski de 10/02/2025 14:00 até 10/02/2025 16:27 * acompanhamento com o Claudiomiro e o Marcos Selle * Joao Mattos de 11/02/2025 14:30 até 11/02/2025 15:16 * Lendo diagrama elétrico para localizar az ligações da bomba. * Claudiomiro Silva de 11/02/2025 08:31 até 11/02/2025 10:30 * Realiza teste de vedação no eixo da bomba de arrefecimento, porém não surgiu efeito, a mesma continua com pressão baixa, aguardando * compra * Claudiomiro Silva de 11/02/2025 12:06 até 11/02/2025 13:05 * Continuidade na atividade, verificação esquema elétrico * Claudiomiro Silva de 11/02/2025 15:22 até 11/02/2025 17:00 * Desmontado bomba do conjunto , iniciado verificação pra montagem da outra bomba de pressurização, em andamento * Marcos Selle de 10/02/2025 11:05 até 10/02/2025 11:40 * Realizado limpeza do radiador do sistema de refrigeração do eixo árvore. * Marcos Selle de 10/02/2025 15:05 até 10/02/2025 16:40 * Auxiliado na identificação do modelo da bomba do circuito de refrigeração do eixo árvore. * Claudio Lopes de 11/02/2025 19:01 até 11/02/2025 20:05 * verificação de conexões para montagem da bomba * Claudiomiro Silva de 12/02/2025 07:31 até 12/02/2025 10:05 * Em acompanhamento, instalado uma contatos 110V , pra ter o sinal da árvore do CNC, testado junto operacional , isso e uma paleativa * até a compra da bomba nova * Marcelo Saldanha de 12/02/2025 07:40 até 12/02/2025 10:04 * auxílio técnico Claudiomiro;LIDER_FA;LIDER_FA;E;;CTO001;;1000-FABCE-USINA;;CNPA IMPR LIB;LIB  CNPA DMNV IMPA NOLQ;AGLE;10/02/2025;10/02/2025;10/02/2025;21/02/2025;10/02/2025;11:05:00;12/02/2025;10:05:00;17,883;0,0;H;10/02/2025;10/02/2025;PM03;10338744;M2;1000;10/02/2025;10:47:00;11/02/2025;18:36:00;10/02/2025;10:47:00;10/02/2025;16:27:00;5,67;MSEN MSIM ORDA;2024;NÃO GERA PRESSÃO;401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Alarmes;
4202219;Alarmes;20;Compra de bomba;MANUTADM;LIDER_FA;E;;CTO001;;1000-FABCE-USINA;;LIB;LIB  CNPA DMNV IMPA NOLQ;AGLE;10/02/2025;10/02/2025;10/02/2025;21/02/2025;;00:00:00;;00:00:00;0,000;0,0;H;10/02/2025;10/02/2025;PM03;10338744;M2;1000;10/02/2025;10:47:00;11/02/2025;18:36:00;10/02/2025;10:47:00;10/02/2025;16:27:00;5,67;MSEN MSIM ORDA;2024;NÃO GERA PRESSÃO;401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Alarmes;
4202225;Porosidade na solda ros003;10;* Porosidade na solda ros003 * Luan Bavaresco de 04/02/2025 17:31 até 04/02/2025 20:00 * novamente o ros003 está apresentando porosidade no robô 2, iniciado a verificação da vazão na saída da tocha, verificado o * programa. Realizaremos mais testes após o intervalo para ver se não está furada a mangueira . * Luan Bavaresco de 04/02/2025 21:00 até 04/02/2025 22:15 * verificado a vazão de gás antes de entrar no alimentador, que estava bem maior que da saída da tocha, verificada a válvula de * acionamento do gás, e passado um ar. Testado a vazão antes da tocha, também estava mais alta. Testamos o gás sem o difusor, que * resultou em uma melhora na saída de gás, assim o problema foi operacional, não realizando a troca dos consumíveis, ocasionando * porosidade.;LIDER_FA;LIDER_FA;A;;ROS003;ROS003;1000-FABCE-ELSOL;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;04/02/2025;04/02/2025;04/02/2025;04/02/2025;04/02/2025;17:31:00;04/02/2025;22:15:00;4,716;0,0;H;04/02/2025;05/02/2025;PM03;10338227;M2;1000;04/02/2025;17:12:04;05/02/2025;01:02:01;04/02/2025;17:12:04;04/02/2025;22:15:00;0,00;MSEN MSIM ORDA;2009;DESGASTADO;306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Porosidade na solda ros003;
4202226;problema na bomba;10;* problema na bomba * Claudio Lopes de 04/02/2025 22:51 até 04/02/2025 23:59 * equipamento não liga, chave seletora na posição errada * Maicon Martins de 04/02/2025 16:10 até 04/02/2025 19:00 * encontramos contaminação na lente de 15 graus, por isso está aquecendo o cabeçote, executado limpeza no cabeçote e feito chamado * pra trumpf vir fazer a troca da lente de 15 graus * Maicon Martins de 04/02/2025 19:01 até 04/02/2025 19:15 * iníciado atividade * Maicon Martins de 04/02/2025 22:31 até 04/02/2025 23:00 * encontramos chave de liberação do sensor de segurança desligada, religado chave assim liberando o equipamento;LIDER_FA;LIDER_FA;E;;PVI045;;1000-FABCE-MLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;04/02/2025;04/02/2025;04/02/2025;04/02/2025;04/02/2025;16:10:00;04/02/2025;23:59:00;4,682;0,0;H;04/02/2025;05/02/2025;PM03;10338230;M2;1000;04/02/2025;18:14:07;06/02/2025;19:36:05;04/02/2025;18:14:07;04/02/2025;18:15:00;0,00;MSEN MSIM ORDA;2001;ABERTO;304;Não executado MA/check list;chave do sensor de segurança desligada;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81430;;;;;;;;problema na bomba;
4202227;pinça abrindo;10;* pinça abrindo * Luan Bavaresco de 04/02/2025 22:46 até 04/02/2025 23:59 * verificado que a pinça não estava segurando a cantoneira por conta de desgaste da mesma. Verificando se tem o item em estoque. * Luan Bavaresco de 05/02/2025 00:00 até 05/02/2025 00:30 * verificado que havia um modelo diferente em estoque, assim tendo que retrabalhar a pinça. * Luan Bavaresco de 06/02/2025 18:30 até 06/02/2025 19:00 * realizado o acompanhamento da máquina. Funcionou normalmente.;LIDER_FA;LIDER_FA;E;;FCP002;FCP002;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;04/02/2025;04/02/2025;04/02/2025;04/02/2025;04/02/2025;22:46:00;06/02/2025;19:00:00;2,217;0,0;H;04/02/2025;07/02/2025;PM03;10338235;M2;1000;04/02/2025;19:39:15;07/02/2025;00:01:27;04/02/2025;19:39:15;05/02/2025;07:00:00;11,35;MSEN MSIM ORDA;2009;DESGASTADO;1019;DESGASTE;ZPM-GER 1019;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;pinça abrindo;
4202228;Variação na peça;10;* Variação na peça * Cristian Generoso de 04/02/2025 17:31 até 04/02/2025 19:00 * realizado ajuste na parte de cima do castelo acompanhando o processo liberado para produção acompanhando o mesmo * Cristian Generoso de 04/02/2025 19:46 até 04/02/2025 21:00 * acompanhando processo não apresentou mais variação da medida liberado equipamento;LIDER_SL;LIDER_SL;E;;PER022;PER022;1000-FABSL-SLPER-PER022;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;04/02/2025;04/02/2025;04/02/2025;04/02/2025;04/02/2025;17:31:00;04/02/2025;21:00:00;2,716;0,0;H;04/02/2025;05/02/2025;PM03;10338231;M2;1000;04/02/2025;18:19:50;05/02/2025;10:54:31;04/02/2025;19:46:00;04/02/2025;21:00:00;1,23;MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;5,93;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Variação na peça;
4202236;Mesa fora de posição;10;* Mesa fora de posição * John Kensy de 05/02/2025 08:31 até 05/02/2025 10:00 * calibrado eixo X e XZ, equipamento estava com 4 mm de desajuste, verificado correias as quais devem ser trocadas eixo X e R.;LIDER_SL;LIDER_SL;E;;PVI033;PVI033;1000-FABSL-SLEST;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;AGLE;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;07:40:00;05/02/2025;10:00:00;2,816;0,0;H;05/02/2025;05/02/2025;PM03;10338246;M2;1000;05/02/2025;06:01:10;05/02/2025;12:04:38;05/02/2025;06:01:10;05/02/2025;10:00:00;3,98;MSEN MSIM ORDA;2007;DESALINHADA(O);403;Falha no sistema mecânico ;desgaste da correia eixo x;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Mesa fora de posição;
4202237;Dor021 Não esta gerando vácuo.;10;* Dor021 Não esta gerando vácuo. * John Kensy de 05/02/2025 08:02 até 05/02/2025 08:05 * equipamento não estava rodando, operadores estão processando a linha não estão utilizando o desempilhador, caso utilizarem irao nos * informar.;LIDER_SL;LIDER_SL;A;;DOR021;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;08:02:00;05/02/2025;08:05:00;0,050;0,0;H;05/02/2025;05/02/2025;PM03;10338247;M2;1000;05/02/2025;06:22:00;05/02/2025;11:56:09;05/02/2025;06:22:00;05/02/2025;08:05:00;0,00;MSEN MSIM ORDA;2001;ABERTO;402;Falha no sistema pneumático;ZPM-APM 402;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Dor021 Não esta gerando vácuo.;
4202270;Quebrou parafuso no cilindro;10;* Quebrou parafuso no cilindro * Geferson Oliveira de 05/02/2025 09:45 até 05/02/2025 11:00 * haste do cilindro do extrator de peça quebrado, efetuado solda da haste , montado e liberado equipamento, nao tem item em estoque, * encaminhado nota para compra do item;LIDER_SL;LIDER_SL;A;;MNP001;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;09:45:00;05/02/2025;11:00:00;1,250;0,0;H;05/02/2025;05/02/2025;PM03;10338284;M2;1000;05/02/2025;09:27:07;05/02/2025;11:05:19;05/02/2025;09:27:07;05/02/2025;11:04:00;1,61;MSEN MSIM ORDA;2014;HASTE QUEBRADA;403;Falha no sistema mecânico ;quebra haste cilindro;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Quebrou parafuso no cilindro;
4202271;trocar correia está rachada;10;* trocar correia está rachada * John Kensy de 05/02/2025 08:21 até 05/02/2025 08:30 * já possui chamado aberto 4202236;LIDER_SL;LIDER_SL;E;;PVI033;PVI033;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;08:21:00;05/02/2025;08:30:00;0,150;0,0;H;05/02/2025;06/02/2025;PM03;10338290;M2;1000;05/02/2025;09:53:09;06/02/2025;07:48:22;05/02/2025;09:53:09;05/02/2025;10:00:00;0,00;MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;trocar correia está rachada;
4202280;Vazamento de refrigeração.;10;* Vazamento de refrigeração. * Luiz Meirelles de 05/02/2025 11:30 até 05/02/2025 13:00 * realizado desmontagem do reservatório que estava com vazamento, feito uma vedação para o reservatório e colocado cola 3M.;LIDER_SL;LIDER_SL;F;;RET012;;1000-EXPOR-FERRA;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;11:30:00;05/02/2025;16:25:00;3,917;0,0;H;05/02/2025;06/02/2025;PM03;10338292;M2;1000;05/02/2025;10:08:47;06/02/2025;07:21:40;05/02/2025;10:08:47;05/02/2025;13:00:00;2,85;MSEN MSIM ORDA;2032;VAZAMENTO;1019;DESGASTE;ZPM-GER 1019;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-82330;;;;;;;;Vazamento de refrigeração.;
4202300;alrme de profibus;10;* alrme de profibus * Luiz Meirelles de 05/02/2025 14:20 até 05/02/2025 16:00 * realizada troca do encoder e configurado o encoder novo.;LIDER_SL;LIDER_SL;A;;PER020;PER020;1000-FABSL-SLPER-PER020;;CNPA ENTE IMPR;ENTE CNPA DMNV IMPA MOME NOLQ;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;14:20:00;05/02/2025;16:05:00;2,750;0,0;H;05/02/2025;05/02/2025;PM03;10338302;M2;1000;05/02/2025;13:03:54;05/02/2025;16:07:11;05/02/2025;13:03:54;05/02/2025;16:00:00;2,94;MSEN MSIM ORDA;2002;ALARME;1019;DESGASTE;vida útil do componente;07:00:00;16:25:00;6,31;003;Reparação;0,00;11.042,78;;0031102902;PB2-81260;;;;;;;;alrme de profibus;
4202301;Automático não funciona;10;* Automático não funciona * Joao Mattos de 05/02/2025 14:30 até 05/02/2025 14:45 * Recuso de alimentação das peças de forma automática não estava funcionando. * Operador comentou que esse problema é de bastante * tempo, mas que não causa parada de máquina. Orientei que o mesmo realizasse um chamado de M1 para a manutenção.;LIDER_FA;LIDER_FA;E;;SFI008;SFI008;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;14:30:00;05/02/2025;14:45:00;0,250;0,0;H;05/02/2025;05/02/2025;PM03;10338303;M2;1000;05/02/2025;14:01:29;05/02/2025;14:47:52;05/02/2025;14:01:29;05/02/2025;14:45:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;303;Erro de chamado;ZPM-APF 303;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Automático não funciona;
4202302;A ponte 030 não está subindo e nem decen;10;A ponte 030 não está subindo e nem decen;LIDER_FA;LIDER_FA;F;;PRO030;;1000-FABCE-MLMON;;IMPR LIB;LIB  IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;;00:00:00;;00:00:00;0,000;0,0;H;05/02/2025;05/02/2025;PM03;10338308;M2;1000;05/02/2025;14:18:48;;00:00:00;05/02/2025;14:18:48;;00:00:00;0,00;MSIM MSPR ORDA;;;;;;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81450;;;;;;;;A ponte 030 não está subindo e nem decen;
4202303;Alarme;10;* Alarme * Geferson Oliveira de 05/02/2025 13:15 até 05/02/2025 14:00 * alarme sobrecarga bomba, disjuntor motor , rearm do mesmo e medido corrente do motor,;LIDER_SL;LIDER_SL;A;;LCL001;LCL001;1000-FABSL-SLSLI;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;05/02/2025;05/02/2025;05/02/2025;05/02/2025;05/02/2025;13:15:00;05/02/2025;14:00:00;0,750;0,0;H;05/02/2025;05/02/2025;PM03;10338304;M2;1000;05/02/2025;14:07:23;05/02/2025;16:02:29;05/02/2025;14:07:23;05/02/2025;16:01:00;1,89;MSEN MSIM ORDA;2002;ALARME;401;Falha no sistema elétrico;ZPM-APM 401;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Alarme;
