Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4169289;Alarme de rampa de marcação;10;* Alarme de rampa de marcação * Anderson Moura de 30/10/2023 02:45 até 30/10/2023 03:00 * Sensor de posição do cilindro de marcação solto.;LIDER_SL;LIDER_SL;A;;PEX020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;02:45:00;30/10/2023;03:00:00;0,250;0,0;H;30/10/2023;30/10/2023;PM01;10283608;M2;1000;30/10/2023;02:31:31;30/10/2023;06:46:37;30/10/2023;02:31:31;30/10/2023;03:00:00;0,47;MSEN MSIM ORDA;2002;ALARME;1072;SOLTA;Sensor solto;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Alarme de rampa de marcação;
4169290;Mesa não sobe;10;* Mesa não sobe * Tobias Roehrs de 30/10/2023 03:00 até 30/10/2023 05:00 * trocado mangueiras azul ou 8mm;LIDER_SL;LIDER_SL;F;;ASM153;;1000-FABSL-SOLSL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;03:00:00;30/10/2023;05:00:00;2,000;0,0;H;30/10/2023;31/10/2023;PM01;10283609;M2;1000;30/10/2023;03:41:35;31/10/2023;01:55:34;30/10/2023;03:41:35;30/10/2023;05:00:00;1,31;MSEN MSIM ORDA;2009;DESGASTADO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Mesa não sobe;
4169291;vazamento de oleo;10;* vazamento de oleo * Claudio Lopes de 30/10/2023 07:35 até 30/10/2023 09:00 * vazamento de óleo no agitador de tinta, substituído agitador e retirado excesso de óleo do agitador;LIDER_PI;LIDER_PI;B;;GPI024;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;07:35:00;30/10/2023;09:00:00;1,417;0,0;H;30/10/2023;30/10/2023;PM01;10283613;M2;1000;30/10/2023;07:33:50;30/10/2023;13:12:10;30/10/2023;07:33:50;30/10/2023;09:00:00;1,44;MSEN MSIM ORDA;2032;VAZAMENTO;1077;VAZAMENTO;ZPM-GER 1077;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;vazamento de oleo;
4169292;Aparelho não da contato no cabo Terra;10;* Aparelho não da contato no cabo Terra * Marcelo Saldanha de 30/10/2023 13:49 até 30/10/2023 14:24 * cabo terra solto realizado reaperto;LIDER_FA;LIDER_FA;F;;ASM172;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;13:49:00;30/10/2023;14:24:00;0,583;0,0;H;30/10/2023;30/10/2023;PM01;10283611;M2;1000;30/10/2023;07:26:04;30/10/2023;15:33:07;30/10/2023;07:26:04;30/10/2023;14:24:00;6,97;MSEN MSIM ORDA;2016;MAU CONTATO;1003;AFROUXAMENTO;ZPM-GER 1003;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Aparelho não da contato no cabo Terra;
4169296;CLM021- NÃO FUNCIONA;10;* Fazer levantamento * Foi consertado;LIDER_UT;LIDER_UT;C;;CLM021;;1000-FABCE-CORRE-CORR02;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;30/10/2023;;30/10/2023;30/10/2023;01/11/2023;11:00:00;01/11/2023;12:00:00;2,000;1,0;H;30/10/2023;06/11/2023;PM01;10283615;M2;1000;30/10/2023;07:59:49;06/11/2023;10:40:58;30/10/2023;07:59:49;01/11/2023;12:00:00;0,00;MSEN MSIM ORDA;;;;;;00:00:00;00:00:00;0,00;001;Inspeção;2,00;0,00;BRL;0031102901;PB2-82140;;;;;;;;CLM021- NÃO FUNCIONA;
4169371;Braço fora de posição;10;* Braço fora de posição * John Kensy de 30/10/2023 12:03 até 30/10/2023 12:30 * ajustado batente do empilhador que saiu fora após colisão.;LIDER_SL;LIDER_SL;A;;IMP020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;12:03:00;30/10/2023;12:30:00;0,450;0,0;H;30/10/2023;30/10/2023;PM01;10283651;M2;1000;30/10/2023;10:37:49;30/10/2023;15:59:20;30/10/2023;10:37:49;30/10/2023;12:20:00;1,70;MSEN MSIM ORDA;2007;DESALINHADA(O);1010;COLISÃO;colisão;07:00:00;16:25:00;6,31;022;Operacional;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Braço fora de posição;
4169380;vazamento de oleo.;10;* vazamento de oleo. * Marcelo Saldanha de 30/10/2023 15:40 até 30/10/2023 16:19 * vazamento de óleo * Angelo Brust de 31/10/2023 00:20 até 31/10/2023 00:40 * levantamento * Rafael Rocha de 30/10/2023 16:20 até 30/10/2023 21:00 * . * Rafael Rocha de 30/10/2023 22:30 até 31/10/2023 01:20 * retirado conjunto de cilindros e encaminhado para troca das vedações. * Luis Sinnemann de 31/10/2023 11:32 até 31/10/2023 12:35 * desmontado cilindros em bancada * Luis Sinnemann de 31/10/2023 13:35 até 31/10/2023 14:25 * necessário desmontar cilindros da máquina * Luis Sinnemann de 31/10/2023 15:01 até 31/10/2023 17:09 * Iniciado a retirada dos cilindros da máquina, em andamento * Rafael Rocha de 31/10/2023 19:30 até 31/10/2023 21:00 * Auxiliado na retirado do conjunto de cilindros. * Angelo Brust de 31/10/2023 22:15 até 31/10/2023 23:30 * trabalhado na remoção dos cilindros * Anderson Schallenber de 02/11/2023 01:50 até 02/11/2023 07:10 * Limpeza da unidade hidráulica * Anderson Schallenber de 03/11/2023 02:11 até 03/11/2023 04:00 * Limpeza da unidade hidráulica * Anderson Schallenber de 03/11/2023 04:16 até 03/11/2023 07:05 * Limpeza da unidade hidráulica * Matheus Antonelli de 02/11/2023 01:40 até 02/11/2023 06:55 * Limpeza de unidade hidráulica. * Matheus Antonelli de 03/11/2023 01:10 até 03/11/2023 06:55 * Limpeza de unidade hidráulica. * Anderson Schallenber de 06/11/2023 01:01 até 06/11/2023 04:00 * Limpeza e reposição de óleo da unidade hidráulica * Matheus Antonelli de 06/11/2023 04:15 até 06/11/2023 06:00 * Limpeza e reposição de óleo. * Anderson Schallenber de 06/11/2023 04:16 até 06/11/2023 06:10 * Limpeza e reposição de óleo da unidade hidráulica;LIDER_FA;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC DMNV MOME NOLQ;AGMA;30/10/2023;;30/10/2023;08/11/2023;30/10/2023;15:40:00;07/11/2023;08:00:00;46,499;0,0;H;30/10/2023;27/11/2023;PM01;10283675;M2;1000;30/10/2023;15:27:17;07/11/2023;11:59:25;30/10/2023;15:27:17;07/11/2023;10:36:00;187,15;MSEN MSIM ORDA;2032;VAZAMENTO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;6,35;001;Inspeção;13.532,51;12.476,06;BRL;0031102902;PB2-81190;;;;;;;;vazamento de oleo.;
4169380;vazamento de oleo.;20;* instalar cilindros * Marcos Kilpp de 06/11/2023 18:31 até 06/11/2023 21:00 * montagem * Marcos Kilpp de 06/11/2023 22:31 até 07/11/2023 01:09 * montagem dos conjuntos de cilindro no equipamanto * Matheus Antonelli de 07/11/2023 01:40 até 07/11/2023 04:00 * Montagem. * Matheus Antonelli de 07/11/2023 04:15 até 07/11/2023 06:54 * Montagem, dar segmento. * Anderson Schallenber de 07/11/2023 01:41 até 07/11/2023 04:00 * Dado sequência na montagem dos cangurinos * Anderson Schallenber de 07/11/2023 04:16 até 07/11/2023 07:00 * Dado sequência na montagem dos cangurinos * Maicon Martins de 07/11/2023 06:01 até 07/11/2023 07:00 * montagem de cilindro * Marcelo Saldanha de 07/11/2023 07:58 até 07/11/2023 10:36 * realizado acompanhamento e regulagem dos sensores de posição * Rafael Rocha de 06/11/2023 16:15 até 06/11/2023 21:00 * iniciado instalações dos cilindros. * Rafael Rocha de 06/11/2023 22:30 até 07/11/2023 01:15 * Iniciado instalação dos cilindros.;LIDER_FA;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC DMNV MOME NOLQ;AGMA;30/10/2023;;30/10/2023;08/11/2023;06/11/2023;16:15:00;07/11/2023;10:36:00;26,265;0,0;H;30/10/2023;27/11/2023;PM01;10283675;M2;1000;30/10/2023;15:27:17;07/11/2023;11:59:25;30/10/2023;15:27:17;07/11/2023;10:36:00;187,15;MSEN MSIM ORDA;2032;VAZAMENTO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;6,35;001;Inspeção;0,00;0,00;;0031102902;PB2-81190;;;;;;;;vazamento de oleo.;
4169380;vazamento de oleo.;30;* conserto externo Hydramaster/ja entregue * Claudiomiro Silva de 31/10/2023 19:32 até 31/10/2023 21:00 * Auxiliado na retirada cilindros ,em andamento * Claudiomiro Silva de 31/10/2023 22:01 até 31/10/2023 22:45 * Continuidade na retirada dos cilindros ,;MANUTCON;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;ENTE IMPR OEFP;ENTE CNPA IMPR CAPC DMNV MOME NOLQ;AGMA;30/10/2023;;30/10/2023;08/11/2023;;00:00:00;;00:00:00;0,000;0,0;H;30/10/2023;27/11/2023;PM01;10283675;M2;1000;30/10/2023;15:27:17;07/11/2023;11:59:25;30/10/2023;15:27:17;07/11/2023;10:36:00;187,15;MSEN MSIM ORDA;2032;VAZAMENTO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;6,35;001;Inspeção;0,00;0,00;;0031102902;PB2-81190;;;;;;;;vazamento de oleo.;
4169386;Imp020;10;* Imp020 * Maisson Dias@kepler de 30/10/2023 16:50 até 30/10/2023 17:20 * ajustado parâmetro encoder batente;LIDER_SL;LIDER_SL;A;0;IMP020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;16:50:00;30/10/2023;17:20:00;0,500;0,0;H;30/10/2023;31/10/2023;PM01;10283683;M2;1000;30/10/2023;16:45:24;31/10/2023;22:11:11;30/10/2023;16:45:24;30/10/2023;17:15:00;0,49;MSEN MSIM ORDA;2029;NÃO POSICIONA;1010;COLISÃO;colisao;07:00:00;16:25:00;6,31;022;Operacional;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Imp020;
4169387;Equipamento não tem força;10;* Equipamento não tem força * Marcos Selle de 31/10/2023 07:55 até 31/10/2023 08:35 * Verificado equipamento e o mesmo não possuía nenhum defeito, apenas estava com o ajuste de rotação no mínimo. enviado email com * orientação ao líder da área.;LIDER_FA;LIDER_SL;F;0;LMP005;LAS010;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV DNAT NOLQ SCDM;EXEC;30/10/2023;;31/10/2023;31/10/2023;31/10/2023;07:55:00;31/10/2023;08:35:00;0,667;0,0;H;30/10/2023;31/10/2023;PM01;10283684;M2;1000;30/10/2023;17:01:24;31/10/2023;09:54:18;30/10/2023;17:01:24;31/10/2023;08:35:00;15,56;MSEN MSIM ORDA;2019;NÃO ENTRAM EM OPERAÇÃO;1050;PARÂMETROS DESCONFIGURADOS;ZPM-GER 1050;07:00:00;16:28:00;7,20;022;Operacional;0,00;0,00;;0031102902;PB2-81530;;;;;;;;Equipamento não tem força;
4169388;Alarme de rampa;10;* Alarme de rampa * Cristian Generoso de 30/10/2023 17:50 até 30/10/2023 18:20 * realizado ajuste no sensor do cilindro;LIDER_SL;LIDER_SL;A;0;PEX020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;17:50:00;30/10/2023;18:20:00;0,500;0,0;H;30/10/2023;31/10/2023;PM01;10283686;M2;1000;30/10/2023;17:29:52;31/10/2023;00:16:48;30/10/2023;17:29:52;30/10/2023;18:20:00;0,84;MSEN MSIM ORDA;2017;NÃO ACIONA;1003;AFROUXAMENTO;ZPM-GER 1003;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Alarme de rampa;
4169390;Martelo se deslocou;10;* Martelo se deslocou * Angelo Brust de 30/10/2023 20:20 até 30/10/2023 21:00 * identificado martelo enviado, checado posições no CNC estava ok, ao checar no físico, o leitor da régua estava solto no martelo, * sem guia. foi colocado parafuso, testado e liberado.;LIDER_FA;LIDER_FA;F;0;PVI025;PVI025;1000-FABCE-TCEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;20:20:00;30/10/2023;21:00:00;0,667;0,0;H;30/10/2023;30/10/2023;PM01;10283687;M2;1000;30/10/2023;18:13:02;30/10/2023;23:52:54;30/10/2023;18:13:02;30/10/2023;21:00:00;2,78;MSEN MSIM ORDA;2007;DESALINHADA(O);1049;PARAFUSO DE APERTO SOLTO;parafuso de aperto solto.;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81530;;;;;;;;Martelo se deslocou;
4169391;alarme de proteção termica motor esteira;10;* alarme de proteção termica motor esteira * Cristian Generoso de 30/10/2023 19:40 até 30/10/2023 21:21 * desmontado proteção retirado convite * Cristian Generoso de 30/10/2023 22:35 até 30/10/2023 23:00 * terminado montagem testado acompanhado processo;LIDER_SL;LIDER_SL;A;0;CAL021;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;30/10/2023;30/10/2023;19:40:00;30/10/2023;23:00:00;2,100;0,0;H;30/10/2023;31/10/2023;PM01;10283692;M2;1000;30/10/2023;19:30:58;31/10/2023;00:35:15;30/10/2023;19:30:58;30/10/2023;23:00:00;3,48;MSEN MSIM ORDA;2029;NÃO POSICIONA;1061;QUEBRADA(O);ZPM-GER 1061;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;alarme de proteção termica motor esteira;
4169397;Lub020;10;* Lub020 * Cristian Generoso de 30/10/2023 23:02 até 31/10/2023 00:20 * realizado limpeza nas micropistolas testado acompanhado processo;LIDER_SL;LIDER_SL;A;0;LUB020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV DNAT NOLQ SCDM;EXEC;30/10/2023;;30/10/2023;31/10/2023;30/10/2023;23:02:00;31/10/2023;00:20:00;1,300;0,0;H;30/10/2023;31/10/2023;PM01;10283696;M2;1000;30/10/2023;20:22:31;06/11/2023;19:24:00;30/10/2023;20:22:31;31/10/2023;00:20:00;3,96;MSEN MSIM ORDA;2011;ENTUPIDO;1027;ENTUPIMENTO;ZPM-GER 1027;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Lub020;
4169398;alarme bancada de rolos;10;* alarme bancada de rolos * Jonas Kaiber de 31/10/2023 00:50 até 31/10/2023 01:30 * armado disjuntor desarmado e reiniciando equipamento;LIDER_SL;LIDER_SL;E;0;PER022;PER022;1000-FABSL-SLPER-PER022;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;31/10/2023;00:50:00;31/10/2023;01:30:00;0,667;0,0;H;31/10/2023;31/10/2023;PM01;10283703;M2;1000;31/10/2023;00:28:19;31/10/2023;20:18:25;31/10/2023;00:28:19;31/10/2023;01:10:00;0,69;MSEN MSIM ORDA;2002;ALARME;1070;SOBRECARGA;erro operacional no setup;07:00:00;16:28:00;5,93;022;Operacional;0,00;0,00;;0031102902;PB2-81260;;;;;;;;alarme bancada de rolos;
4169401;PIS005;10;* PIS005 * Rogerio Scholten de 31/10/2023 00:31 até 31/10/2023 01:10 * Efetuado a substituição do cotovelo;LIDER_PI;LIDER_PI;F;;PIS005;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ;AGLE;31/10/2023;;31/10/2023;31/10/2023;31/10/2023;00:31:00;31/10/2023;01:10:00;0,650;0,0;H;31/10/2023;31/10/2023;PM01;10283702;M2;1000;31/10/2023;00:22:27;31/10/2023;01:38:36;31/10/2023;00:22:27;31/10/2023;01:10:00;0,79;MSEN MSIM ORDA;2032;VAZAMENTO;1077;VAZAMENTO;ZPM-GER 1077;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;BRL;0031102902;PB2-81160;;;;;;;;PIS005;
4169409;jato 1 com defeito;10;* jato 1 com defeito * Rogerio Scholten de 31/10/2023 17:41 até 31/10/2023 18:21 * Verificado sistema e evidenciado porta entre aberta bloqueando o acionamento do equipamento. * Recolocado novamente em operação o * equipamento fechando a porta corretamente.;LIDER_PI;LIDER_PI;A;0;JAG001;JAG001;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV DNAT NOLQ SCDM;AGLE;31/10/2023;;31/10/2023;31/10/2023;31/10/2023;17:41:00;31/10/2023;18:21:00;0,667;0,0;H;31/10/2023;01/11/2023;PM01;10283772;M2;1000;31/10/2023;17:25:47;05/12/2023;23:58:25;31/10/2023;17:25:47;31/10/2023;18:21:00;0,00;MSEN MSIM ORDA;2024;NÃO GERA PRESSÃO;1037;FALTA SINAL DE COMANDO;ZPM-GER 1037;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;jato 1 com defeito;
4169421;alarme no rolamento;10;* alarme no rolamento * Ederson Amaral de 31/10/2023 07:50 até 31/10/2023 08:21 * reiniciado o equipamento;LIDER_SL;LIDER_SL;A;;LAS005;LAS005;1000-FABSL-SLCOR;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;31/10/2023;06:05:00;31/10/2023;08:21:00;1,434;0,0;H;31/10/2023;31/10/2023;PM01;10283711;M2;1000;31/10/2023;05:24:54;31/10/2023;08:23:16;31/10/2023;05:24:54;31/10/2023;08:21:00;2,94;MSEN MSIM ORDA;2002;ALARME;1057;PROCESSO PRODUÇÃO;queda de energia no segundo turno;07:00:00;16:28:00;7,11;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;alarme no rolamento;
4169422;suportes trincados e quebrados;10;* suportes trincados e quebrados * Anderson Moura de 01/11/2023 01:30 até 01/11/2023 04:00 * Realizado reparo no suporte de sustentação dos magnéticos.;LIDER_SL;LIDER_SL;A;;MNP001;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;01/11/2023;01:30:00;01/11/2023;04:00:00;2,500;0,0;H;31/10/2023;07/11/2023;PM01;10283709;M2;1000;31/10/2023;01:29:56;07/11/2023;20:08:30;31/10/2023;01:29:56;31/10/2023;04:00:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1072;SOLTA;Desgaste;07:00:00;16:25:00;6,31;005;Melhoria segurança;0,00;0,00;;0031102902;PB2-81260;;;;;;;;suportes trincados e quebrados;
4169423;Não corta a peça;10;* Não corta a peça * Anderson Moura de 31/10/2023 06:00 até 31/10/2023 07:00 * Realizado ajuste do camber da peça e posição da fibra.;LIDER_SL;LIDER_SL;A;;TEV020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;31/10/2023;;01/11/2023;01/11/2023;31/10/2023;06:00:00;31/10/2023;07:00:00;1,000;0,0;H;31/10/2023;14/11/2023;PM01;10283712;M2;1000;31/10/2023;05:57:05;07/11/2023;20:09:06;31/10/2023;05:57:05;31/10/2023;07:00:00;1,05;MSEN MSIM ORDA;2001;ABERTO;1017;DESALINHAMENTO;Fibra com sujeira.;07:00:00;16:25:00;6,31;005;Melhoria segurança;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Não corta a peça;
4169424;maquina parada;10;* maquina parada * Marcelo Saldanha de 31/10/2023 07:45 até 31/10/2023 11:30 * alarme servo eixo X * Marcos Selle de 31/10/2023 08:45 até 31/10/2023 11:30 * Equipamento estava apresentando falha, martelo não retornava após pisar no pedal de subida, trocado pedal pela PVI035, apresentou o * mesmo problema, retornado pedal original e após apresentou falha ao abrir o programa touch.b, contatado LVD mas o problema * persiste. * Rafael Rocha de 31/10/2023 16:30 até 31/10/2023 19:30 * acompanhado acesso remoto. * Claudiomiro Silva de 31/10/2023 22:42 até 31/10/2023 23:40 * Auxiliado na verificação do funcionamento do pedal , em andamento * Angelo Brust de 31/10/2023 23:30 até 01/11/2023 01:00 * identificado cabos rompidos no pedal. provável curto danificou controlador * Marcelo Saldanha de 01/11/2023 07:01 até 01/11/2023 12:30 * alarme no comando do pedal * Rafael Rocha de 07/11/2023 16:20 até 07/11/2023 21:00 * acompanhado técnico LVD. * Angelo Brust de 09/11/2023 01:04 até 09/11/2023 01:27 * equipamento trabalhou a noite inteira sem problemas.;LIDER_FA;LIDER_FA;E;;PVI036;;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV MOME NOLQ SCDM;AGMA;31/10/2023;;21/11/2023;21/11/2023;31/10/2023;07:45:00;09/11/2023;01:27:00;22,500;0,0;H;31/10/2023;06/12/2023;PM01;10283710;M2;1000;31/10/2023;01:39:37;09/11/2023;16:52:05;31/10/2023;01:39:37;04/11/2023;16:00:00;110,34;MSEN MSIM ORDA;2017;NÃO ACIONA;1050;PARÂMETROS DESCONFIGURADOS;parâmetros alterados.;00:00:00;00:00:00;0,00;025;Técnica;8.102,00;8.102,00;BRL;0031102902;PB2-81630;;;;;;;;maquina parada;
4169424;maquina parada;20;pagamento LVD serviço ja executado;MANUTCON;LIDER_FA;E;;PVI036;;1000-FABCE-ELEST;;ENTE IMPR OEFP;ENTE CONF IMPR CAPC DMNV MOME NOLQ SCDM;AGMA;31/10/2023;;21/11/2023;21/11/2023;;00:00:00;;00:00:00;0,000;0,0;H;31/10/2023;06/12/2023;PM01;10283710;M2;1000;31/10/2023;01:39:37;09/11/2023;16:52:05;31/10/2023;01:39:37;04/11/2023;16:00:00;110,34;MSEN MSIM ORDA;2017;NÃO ACIONA;1050;PARÂMETROS DESCONFIGURADOS;parâmetros alterados.;00:00:00;00:00:00;0,00;025;Técnica;0,00;0,00;;0031102902;PB2-81630;;;;;;;;maquina parada;
4169425;Bomba hidraulica não liga;10;* Bomba hidraulica não liga * * Chamado aberto errado equipamento operando normalmente * * Rodrigo;LIDER_SL;LIDER_SL;A;;SFI007;PER014;1000-FABSL-SLPER-PERTUB;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;;00:00:00;;00:00:00;0,000;0,0;H;31/10/2023;07/11/2023;PM01;10283713;M2;1000;31/10/2023;08:02:04;07/11/2023;08:57:21;31/10/2023;08:02:04;31/10/2023;08:05:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Bomba hidraulica não liga;
4169426;A PONTE ROLANTE NÃO FAZ UM MOVIMENTO;10;* A PONTE ROLANTE NÃO FAZ UM MOVIMENTO * Jrrodrigues Terceirizado de 31/10/2023 13:30 até 31/10/2023 19:30 * Substituído relés do comando da translação da ponte, substituído rádio e controle também.;LIDER_FA;LIDER_FA;F;;PRO031;;1000-FABCE-TCEST;;CONF ENTE IMPR;ENTE CONF CAPC DMNV IMPA MOME NOLQ;EXEC;31/10/2023;;31/10/2023;31/10/2023;31/10/2023;13:30:00;31/10/2023;19:30:00;6,000;0,0;H;31/10/2023;01/11/2023;PM01;10283714;M2;1000;31/10/2023;08:00:34;01/11/2023;18:52:18;31/10/2023;08:00:34;31/10/2023;19:30:00;11,49;MSEN MSIM ORDA;2028;NÃO OBEDECE COMANDO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;00:00:00;00:00:00;0,00;001;Inspeção;5.449,96;6.813,89;BRL;0031102902;PB2-81530;;;;;;;;A PONTE ROLANTE NÃO FAZ UM MOVIMENTO;
4169435;Vazamento de ar.;10;Vazamento de ar.;LIDER_SL;LIDER_SL;A;;DES014;PER014;1000-FABSL-SLPER-PERTUB;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;;00:00:00;;00:00:00;0,000;0,0;H;31/10/2023;01/11/2023;PM01;10283719;M2;1000;31/10/2023;09:13:50;01/11/2023;08:06:33;31/10/2023;09:13:50;31/10/2023;09:14:00;0,00;MSEN MSIM ORDA;2032;VAZAMENTO;1020;DESGASTE COMPONENTES;ZPM-GER 1020;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Vazamento de ar.;
4169436;Aperto da vávula de gás danificado;10;Aperto da vávula de gás danificado;LIDER_SL;LIDER_SL;A;;PER014;PER014;1000-FABSL-SLPER-PERTUB;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;31/10/2023;;31/10/2023;31/10/2023;;00:00:00;;00:00:00;0,000;0,0;H;31/10/2023;01/11/2023;PM01;10283721;M2;1000;31/10/2023;09:15:29;01/11/2023;08:08:29;31/10/2023;09:15:29;31/10/2023;09:16:00;0,00;MSEN MSIM ORDA;2009;DESGASTADO;1019;DESGASTE;ZPM-GER 1019;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Aperto da válvula de gás danificado;
